0.86730822000494	0	0	0.00456957023126031	0	0	0	0	0	0	0	0	0	-0.136983922602528	0	0	0	0	0	0
0	0.941204967268067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.885866790410082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.455753319934875	0	0	0	0	0	0	0	0	0	-0.0524415541605077	0	0	0	0	0	0
0	0	0	0	0.768496987272382	0	0	0.0338194942126819	0	0	0	0	-0.0761888080485795	0	0	0	0	0	0	0
0	0	0	0	0	0.722996407022372	0	0	0	0	-0.0991625262233363	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.69519279617756	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.491269850194132	0	0	0	0	-0.185318995898018	0	-0.0446359812405734	0	0	0	0	0
0	0	0	0	0	0	0	0	0.615848211066026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.579639395338497	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.557348733833432	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.513483290743755	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.609663582844556	0	-0.0295337736867108	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.959497980478749	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46159729420358	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40296113202004	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.379269019073225	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.356969884682606	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.335981828628378	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.316227766016838
