0.864373071457254	0.0288630432582627	0.00589802081293404	0.00167706134969499	-0.0050294835566877	-0.298769007278173	-0.00759743116557762	-0.00177696636364816	-0.0344319260011079	0.00190506554034633
0.0288630432582627	0.650784796619563	0	0.00478553213323153	0.00072154951366876	0.0635816417429243	-0.105951516738513	-0.105707943031792	-0.0940299162956307	0
0.00589802081293404	0	0.148701539721118	0.00654312813777454	0.00850298941318047	0.012992595512704	5.7906937669924e-05	0.000296215677432623	0.0105958339889282	0.0157306371115289
0.00167706134969499	0.00478553213323153	0.00654312813777454	0.214857742544396	0.0112303147127187	0.00369435450597146	-0.00220554362962447	-0.0132861495995815	0.00258975089165604	0.00211343573322248
-0.0050294835566877	0.00072154951366876	0.00850298941318047	0.0112303147127187	0.598479189447814	-0.0110793175477677	0.00136159700737438	0.000164436539334691	-0.009295819157728	0.00274647252608142
-0.298769007278173	0.0635816417429243	0.012992595512704	0.00369435450597146	-0.0110793175477677	0.341849582018284	-0.0167361820516968	-0.00391443264356264	-0.0758491876248915	0.00419661896353966
-0.00759743116557762	-0.105951516738513	5.7906937669924e-05	-0.00220554362962447	0.00136159700737438	-0.0167361820516968	0.39855309338318	0.0504089058767389	0.0245759919665327	1.87039881683762e-05
-0.00177696636364816	-0.105707943031792	0.000296215677432623	-0.0132861495995815	0.000164436539334691	-0.00391443264356264	0.0504089058767389	0.507734919078248	0.0061535764343202	9.56779057730233e-05
-0.0344319260011079	-0.0940299162956307	0.0105958339889282	0.00258975089165604	-0.009295819157728	-0.0758491876248915	0.0245759919665327	0.0061535764343202	0.256537669280831	0.0034224630335775
0.00190506554034633	0	0.0157306371115289	0.00211343573322248	0.00274647252608142	0.00419661896353966	1.87039881683762e-05	9.56779057730233e-05	0.0034224630335775	0.105081008636516
